"offer_id","application_id","offered_salary","equity_offered","offer_status","offer_date"
3008,11171,133118,True,"Extended","2026-01-08"
3009,11412,95904,False,"Accepted","2025-09-23"
3010,1179,113758,True,"Rejected","2025-11-13"
3011,256,130749,True,"Rejected","2025-10-26"
3012,5329,147735,False,"Rejected","2025-10-12"
3013,8665,132588,True,"Accepted","2025-11-02"
3014,7456,97959,False,"Accepted","2025-11-18"
3015,8078,138969,True,"Extended","2025-08-19"
3016,10585,140569,True,"Extended","2025-10-16"
3017,2335,95073,True,"Rejected","2025-12-20"
3018,2552,132091,False,"Extended","2025-09-05"
3019,4662,122728,True,"Extended","2025-09-21"
3020,1587,129876,False,"Extended","2025-10-26"
3021,7752,84922,False,"Rejected","2025-12-31"
3022,10800,83700,False,"Rejected","2025-09-12"
3023,3921,75122,False,"Extended","2025-10-15"
3024,1804,80964,False,"Rejected","2025-08-02"
3025,2992,73681,True,"Accepted","2025-08-21"
3026,9626,107429,False,"Accepted","2025-12-26"
3027,5509,107123,False,"Rejected","2025-12-03"
3028,4765,144559,False,"Rejected","2026-01-19"
3029,949,149267,False,"Rejected","2025-12-17"
3030,9031,126735,True,"Extended","2025-10-25"
3031,2013,87167,True,"Extended","2025-12-25"
3032,5366,74176,True,"Rejected","2025-09-05"
3033,9783,103823,True,"Extended","2025-11-20"
3034,10426,122303,False,"Extended","2025-09-01"
3035,7375,115275,False,"Extended","2025-10-04"
3036,456,112736,False,"Extended","2025-09-04"
3037,11221,106375,False,"Extended","2025-10-04"
3038,7589,81176,False,"Rejected","2025-11-26"
3039,2510,90078,True,"Accepted","2025-12-25"
3040,1780,100578,False,"Extended","2026-01-08"
3041,3591,145988,True,"Rejected","2025-12-06"
3042,5263,127035,True,"Extended","2025-08-28"
3043,7850,129208,True,"Rejected","2025-12-24"
3044,11387,84196,False,"Accepted","2025-12-24"
3045,10425,141193,False,"Accepted","2025-08-06"
3046,1646,100675,False,"Rejected","2025-12-10"
3047,1674,142816,True,"Accepted","2025-11-19"
3048,5549,108315,True,"Extended","2025-11-06"
3049,2841,144975,False,"Rejected","2025-12-01"
3050,4376,81122,True,"Rejected","2025-10-20"
3051,10754,119922,False,"Accepted","2026-01-21"
3052,464,132010,False,"Extended","2026-01-18"
3053,8645,82572,False,"Extended","2025-12-05"
3054,6908,122075,False,"Rejected","2025-10-23"
3055,4381,134794,False,"Accepted","2025-11-17"
3056,10722,124705,False,"Rejected","2025-07-28"
3057,2058,97974,False,"Extended","2025-12-06"
3058,7339,106575,False,"Accepted","2025-10-06"
3059,7776,120263,True,"Accepted","2025-08-10"
3060,4934,132097,True,"Extended","2025-12-06"
3061,7393,137954,True,"Accepted","2025-12-19"
3062,11351,93976,False,"Extended","2025-09-15"
3063,8387,86568,False,"Extended","2025-11-26"
3064,6632,112378,True,"Accepted","2025-11-29"
3065,2243,131273,False,"Rejected","2025-09-10"
3066,2731,92458,False,"Extended","2025-11-07"
3067,7052,146353,True,"Rejected","2025-08-30"
3068,4702,98445,True,"Extended","2025-10-09"
3069,8925,77607,False,"Extended","2025-12-10"
3070,5159,84150,False,"Accepted","2025-10-20"
3071,2947,149411,True,"Extended","2025-12-05"
3072,6347,70979,False,"Rejected","2025-11-21"
3073,1845,86847,False,"Rejected","2025-12-05"
3074,1062,113928,True,"Extended","2025-10-04"
3075,2036,109994,False,"Rejected","2026-01-07"
3076,9480,82006,True,"Accepted","2025-12-31"
3077,5516,134028,True,"Rejected","2025-12-10"
3078,1679,90325,True,"Extended","2025-11-08"
3079,8869,103294,False,"Rejected","2025-10-17"
3080,4828,110589,True,"Accepted","2025-09-10"
3081,8620,73909,True,"Extended","2025-10-18"
3082,6820,144490,True,"Extended","2025-12-19"
3083,1870,93819,True,"Extended","2025-12-17"
3084,5861,109547,False,"Rejected","2025-09-20"
3085,2397,86413,False,"Accepted","2025-10-16"
3086,143,126303,False,"Accepted","2025-10-01"
3087,938,101642,True,"Extended","2025-08-08"
3088,7396,133675,True,"Rejected","2025-10-23"
3089,10482,76682,True,"Accepted","2025-09-19"
3090,1390,80549,False,"Rejected","2025-07-27"
3091,4102,124417,True,"Accepted","2025-09-11"
3092,612,106894,False,"Extended","2025-11-17"
3093,4420,102098,False,"Extended","2025-08-23"
3094,7085,89822,False,"Accepted","2025-10-21"
3095,5175,120010,False,"Accepted","2025-09-19"
3096,2118,134588,False,"Extended","2025-09-24"
3097,3273,80755,True,"Accepted","2025-09-24"
3098,4048,85234,False,"Accepted","2025-09-22"
3099,7876,142188,True,"Extended","2025-10-22"
3100,5574,132045,True,"Accepted","2025-10-06"
3101,2187,146494,True,"Accepted","2025-10-05"
3102,10399,143053,True,"Extended","2025-11-10"
3103,3534,116891,False,"Rejected","2025-09-13"
3104,11243,86815,False,"Rejected","2026-01-21"
3105,9222,114813,False,"Extended","2025-08-06"
3106,3646,101957,False,"Accepted","2025-08-06"
3107,11006,132041,True,"Extended","2025-09-02"
3108,11146,93392,False,"Rejected","2025-12-09"
3109,2319,147780,True,"Accepted","2025-11-21"
3110,9456,109262,False,"Accepted","2025-11-29"
3111,9772,96384,True,"Rejected","2025-12-31"
3112,10067,115436,False,"Extended","2025-12-25"
3113,6584,85792,True,"Extended","2025-10-09"
3114,11609,71219,True,"Extended","2025-12-06"
3115,4535,116331,False,"Extended","2025-10-10"
3116,704,131457,True,"Accepted","2025-09-07"
3117,2476,91514,True,"Accepted","2025-09-14"
3118,1430,132817,True,"Rejected","2025-11-30"
3119,3599,99204,True,"Extended","2025-10-04"
3120,109,128480,False,"Extended","2025-08-14"
3121,11375,149322,True,"Rejected","2025-10-12"
3122,11719,91925,True,"Accepted","2025-12-17"
3123,4470,138375,True,"Extended","2025-08-16"
3124,7302,117336,True,"Accepted","2025-08-03"
3125,3438,126892,False,"Extended","2025-10-06"
3126,3770,74790,False,"Extended","2025-07-26"
3127,2663,111825,True,"Extended","2025-10-04"
3128,10959,128826,True,"Rejected","2026-01-08"
3129,8189,137300,False,"Rejected","2025-10-19"
3130,1353,79172,True,"Rejected","2025-10-08"
3131,10294,128813,True,"Extended","2025-08-28"
3132,11854,106878,False,"Extended","2025-10-11"
3133,2963,134742,True,"Rejected","2025-08-01"
3134,4709,118388,True,"Rejected","2025-12-03"
3135,515,110128,True,"Accepted","2025-10-20"
3136,8212,137651,True,"Extended","2025-09-24"
3137,2033,139281,False,"Accepted","2025-07-28"
3138,3201,108293,True,"Rejected","2025-09-29"
3139,174,137647,True,"Rejected","2026-01-14"
3140,1022,94644,True,"Extended","2025-11-21"
3141,3682,114656,False,"Rejected","2026-01-08"
3142,8791,107645,False,"Accepted","2025-07-26"
3143,9892,138800,True,"Rejected","2025-09-09"
3144,3430,147107,True,"Accepted","2025-09-21"
3145,10773,142889,False,"Accepted","2025-11-16"
3146,870,124982,True,"Accepted","2025-08-30"
3147,2588,107889,False,"Accepted","2025-12-25"
3148,9651,103500,True,"Extended","2025-08-11"
3149,8444,74270,True,"Rejected","2025-08-03"
3150,5569,115295,False,"Rejected","2025-09-14"
3151,1093,98597,False,"Extended","2025-10-20"
3152,10437,74005,True,"Accepted","2025-11-03"
3153,10618,146776,False,"Extended","2025-11-09"
3154,8536,126258,False,"Extended","2026-01-21"
3155,1374,107891,True,"Rejected","2025-10-18"
3156,10145,104295,False,"Rejected","2025-11-03"
3157,10279,95168,False,"Extended","2025-08-02"
3158,5598,100345,False,"Accepted","2025-12-21"
3159,5076,146790,False,"Extended","2025-12-03"
3160,10371,78101,False,"Rejected","2025-12-04"
3161,1314,96764,True,"Rejected","2025-09-25"
3162,371,128764,True,"Rejected","2025-09-18"
3163,2570,84136,True,"Accepted","2025-09-01"
3164,10801,82243,False,"Rejected","2025-09-22"
3165,10232,111876,True,"Accepted","2025-10-02"
3166,8133,121105,False,"Extended","2025-09-29"
3167,11161,103830,False,"Accepted","2026-01-20"
3168,1328,78965,False,"Extended","2025-11-03"
3169,771,125605,True,"Accepted","2025-10-04"
3170,2274,145182,True,"Extended","2025-10-31"
3171,5374,81420,True,"Extended","2025-10-23"
3172,5355,111701,False,"Rejected","2025-11-12"
3173,119,97534,False,"Rejected","2025-08-13"
3174,10464,137111,True,"Rejected","2025-12-31"
3175,8075,110722,True,"Extended","2025-10-06"
3176,4482,146872,True,"Rejected","2025-08-07"
3177,9484,85643,True,"Rejected","2025-08-07"
3178,10592,79148,False,"Extended","2025-08-26"
3179,4627,124526,False,"Rejected","2025-10-16"
3180,2355,100382,False,"Accepted","2025-10-15"
3181,1257,104808,True,"Accepted","2025-08-01"
3182,695,130824,False,"Accepted","2025-09-15"
3183,2294,80715,False,"Extended","2025-07-29"
3184,8970,113861,False,"Extended","2026-01-07"
3185,9870,134670,False,"Rejected","2025-08-02"
3186,2825,111601,False,"Rejected","2025-09-06"
3187,6925,78480,False,"Rejected","2025-11-07"
3188,9669,86677,False,"Rejected","2025-11-04"
3189,8817,118441,False,"Rejected","2025-09-22"
3190,523,140891,False,"Rejected","2025-10-21"
3191,10102,108121,False,"Rejected","2026-01-04"
3192,5190,126727,False,"Accepted","2026-01-09"
3193,9201,103405,False,"Rejected","2025-09-28"
3194,7527,140149,False,"Extended","2025-11-27"
3195,6345,88225,True,"Extended","2026-01-16"
3196,4203,90199,True,"Extended","2025-12-30"
3197,5807,77969,False,"Rejected","2025-08-23"
3198,7439,130213,False,"Extended","2025-10-20"
3199,3231,120034,True,"Rejected","2025-12-27"
3200,6168,93980,False,"Extended","2025-11-14"
3201,3412,73611,True,"Accepted","2025-09-25"
3202,1078,122646,False,"Accepted","2026-01-02"
3203,2674,72348,True,"Rejected","2025-10-28"
3204,11949,113452,False,"Accepted","2025-12-19"
3205,10223,133365,True,"Extended","2025-10-20"
3206,7226,84620,True,"Rejected","2025-09-25"
3207,11772,136158,False,"Accepted","2025-07-27"
3208,5904,144328,False,"Extended","2025-09-22"
3209,3726,108143,True,"Extended","2025-12-31"
3210,1609,115737,False,"Extended","2025-08-26"
3211,3884,88732,True,"Extended","2025-08-22"
3212,6965,100842,False,"Rejected","2025-08-26"
3213,400,149717,False,"Rejected","2025-10-27"
3214,6361,76259,False,"Extended","2025-11-25"
3215,87,115149,True,"Extended","2025-12-08"
3216,8936,113471,False,"Extended","2025-07-26"
3217,7860,74093,False,"Accepted","2025-09-22"
3218,5275,108607,False,"Rejected","2025-07-28"
3219,2453,124505,True,"Accepted","2025-09-10"
3220,851,141710,False,"Accepted","2025-11-15"
3221,10860,130367,False,"Extended","2026-01-14"
3222,5433,75775,True,"Extended","2025-10-06"
3223,6673,121605,True,"Rejected","2025-10-24"
3224,9189,109435,True,"Extended","2026-01-20"
3225,8333,130919,True,"Extended","2025-08-07"
3226,2731,108911,False,"Accepted","2025-08-08"
3227,228,122131,False,"Extended","2025-10-02"
3228,10591,77759,True,"Accepted","2025-10-29"
3229,9101,123892,False,"Accepted","2025-08-28"
3230,1569,76169,True,"Extended","2025-12-26"
3231,3193,145742,True,"Accepted","2025-09-21"
3232,2682,76662,False,"Rejected","2025-09-22"
3233,11124,139080,True,"Rejected","2025-08-18"
3234,7025,84943,False,"Accepted","2025-11-01"
3235,371,83087,False,"Extended","2025-09-22"
3236,4422,138556,False,"Accepted","2025-09-09"
3237,1785,114319,True,"Rejected","2025-09-01"
3238,1656,149465,False,"Extended","2025-12-05"
3239,2743,142525,False,"Rejected","2025-09-07"
3240,8055,102693,False,"Rejected","2025-12-23"
3241,6292,120448,False,"Extended","2025-12-03"
3242,5205,105922,False,"Extended","2025-11-26"
3243,6982,146063,False,"Rejected","2025-08-26"
3244,2014,115259,False,"Extended","2025-11-29"
3245,7496,137741,False,"Extended","2025-12-22"
3246,6927,84041,False,"Extended","2025-10-08"
3247,6743,97857,False,"Rejected","2025-08-06"
3248,8521,136780,False,"Rejected","2026-01-20"
3249,5591,117458,False,"Extended","2025-10-18"
3250,6698,73593,True,"Rejected","2025-11-04"
3251,4915,139097,True,"Rejected","2025-09-09"
3252,1278,134122,False,"Rejected","2025-08-06"
3253,7971,102427,True,"Accepted","2025-09-22"
3254,1213,86677,True,"Extended","2025-09-24"
3255,3281,124574,False,"Rejected","2025-10-25"
3256,2825,104032,False,"Rejected","2025-12-01"
3257,775,72724,True,"Extended","2025-12-25"
3258,2626,79609,True,"Accepted","2025-09-12"
3259,8013,106819,True,"Rejected","2026-01-18"
3260,7366,149556,False,"Extended","2025-08-18"
3261,8807,95918,False,"Accepted","2025-10-31"
3262,7079,84015,True,"Accepted","2025-09-18"
3263,5984,148949,False,"Rejected","2025-11-19"
3264,6911,114067,True,"Accepted","2025-11-27"
3265,6813,146791,False,"Accepted","2025-12-20"
3266,4546,108290,True,"Accepted","2025-08-26"
3267,8229,79921,False,"Rejected","2025-10-07"
3268,7466,93730,True,"Accepted","2025-09-20"
3269,4852,94764,False,"Rejected","2025-11-02"
3270,1825,88043,True,"Accepted","2025-11-19"
3271,7790,119648,False,"Rejected","2025-08-02"
3272,6905,83196,False,"Rejected","2025-11-27"
3273,11175,73060,False,"Extended","2025-09-29"
3274,11054,90970,False,"Rejected","2025-12-23"
3275,238,73367,False,"Rejected","2025-09-18"
3276,2845,137794,True,"Rejected","2025-12-27"
3277,11113,72324,True,"Accepted","2025-07-28"
3278,8330,76288,False,"Extended","2025-10-17"
3279,8776,79223,False,"Rejected","2025-08-26"
3280,701,135929,True,"Rejected","2025-08-30"
3281,2859,141256,True,"Accepted","2025-11-20"
3282,9705,146000,False,"Extended","2025-09-28"
3283,10789,114297,False,"Rejected","2025-10-14"
3284,1115,114320,True,"Extended","2025-08-19"
3285,7898,136962,True,"Rejected","2025-11-08"
3286,210,145054,False,"Accepted","2025-12-26"
3287,2952,126929,False,"Rejected","2025-09-27"
3288,5153,137028,True,"Rejected","2025-11-13"
3289,4959,111171,True,"Extended","2025-09-13"
3290,5703,139700,True,"Rejected","2025-10-21"
3291,10524,147842,False,"Extended","2025-08-20"
3292,11380,76206,True,"Accepted","2025-10-25"
3293,684,134927,True,"Extended","2025-12-20"
3294,11044,143731,True,"Accepted","2025-11-21"
3295,4140,81396,False,"Rejected","2025-09-20"
3296,2997,76426,True,"Accepted","2025-10-10"
3297,11518,118614,True,"Extended","2025-10-10"
3298,8402,104226,False,"Accepted","2025-09-10"
3299,4306,137084,False,"Accepted","2025-09-27"
3300,7599,128902,False,"Accepted","2025-08-04"
3301,29,72232,False,"Rejected","2025-10-29"
3302,9111,145749,True,"Extended","2025-11-07"
3303,9939,128403,True,"Accepted","2026-01-12"
3304,8778,122068,True,"Accepted","2025-12-29"
3305,11577,144503,False,"Rejected","2025-08-21"
3306,665,72738,False,"Accepted","2025-12-16"
3307,4878,123501,True,"Rejected","2025-09-05"
3308,198,125278,True,"Extended","2025-08-18"
3309,2605,133972,False,"Accepted","2025-12-15"
3310,8738,129873,False,"Rejected","2025-09-13"
3311,9059,81435,True,"Rejected","2025-12-17"
3312,3721,99765,True,"Extended","2025-10-30"
3313,3154,88476,False,"Rejected","2025-11-01"
3314,10158,75546,True,"Rejected","2025-10-29"
3315,9550,112335,True,"Extended","2025-12-27"
3316,5937,81893,False,"Rejected","2025-09-13"
3317,10211,107646,False,"Extended","2025-09-16"
3318,209,104412,False,"Rejected","2025-07-26"
3319,9897,124708,True,"Extended","2025-09-25"
3320,628,85656,False,"Rejected","2025-09-06"
3321,9239,85958,False,"Rejected","2026-01-11"
3322,964,127603,False,"Extended","2025-12-23"
3323,11723,71445,False,"Extended","2025-12-15"
3324,2341,94874,True,"Rejected","2025-08-17"
3325,1503,112120,True,"Rejected","2026-01-08"
3326,4328,141985,False,"Extended","2025-11-14"
3327,602,143923,False,"Extended","2025-08-27"
3328,9532,79145,False,"Accepted","2025-08-07"
3329,11389,128704,True,"Accepted","2025-08-14"
3330,7875,142030,True,"Accepted","2026-01-08"
3331,10921,115679,False,"Accepted","2025-10-26"
3332,7523,134834,False,"Rejected","2025-10-04"
3333,4678,74004,True,"Accepted","2025-09-03"
3334,4005,93527,True,"Rejected","2025-09-17"
3335,11587,117445,True,"Rejected","2025-08-22"
3336,9137,135453,True,"Accepted","2025-10-11"
3337,7321,91559,False,"Rejected","2025-10-02"
3338,3363,85074,False,"Extended","2025-09-24"
3339,5496,135101,False,"Accepted","2025-08-05"
3340,6745,148436,False,"Rejected","2025-10-05"
3341,8822,145165,True,"Accepted","2025-11-07"
3342,5418,110684,True,"Extended","2025-11-02"
3343,4,97431,False,"Extended","2025-08-23"
3344,8352,70557,False,"Rejected","2025-12-01"
3345,9197,131953,True,"Rejected","2025-10-12"
3346,9770,140154,True,"Extended","2025-11-20"
3347,1230,127945,True,"Accepted","2025-09-02"
3348,6034,109125,True,"Accepted","2026-01-21"
3349,816,89943,True,"Accepted","2025-09-17"
3350,1552,121853,False,"Accepted","2025-10-08"
3351,5471,105281,False,"Accepted","2025-11-18"
3352,5826,105577,False,"Rejected","2025-12-27"
3353,3127,105124,False,"Rejected","2025-11-20"
3354,4945,122640,True,"Extended","2025-10-31"
3355,8705,106364,True,"Rejected","2025-10-10"
3356,4258,130919,False,"Accepted","2025-09-07"
3357,11775,72963,True,"Rejected","2025-10-19"
3358,656,107309,True,"Rejected","2025-12-10"
3359,10900,133043,False,"Extended","2025-10-20"
3360,11040,86356,True,"Rejected","2025-08-01"
3361,9647,80659,True,"Extended","2025-12-09"
3362,8339,142236,False,"Accepted","2025-11-26"
3363,7518,130574,True,"Accepted","2025-08-30"
3364,11904,127242,False,"Rejected","2025-09-22"
3365,5793,100308,False,"Rejected","2025-11-14"
3366,9126,113572,False,"Extended","2026-01-19"
3367,4877,114842,False,"Extended","2025-10-07"
3368,614,93983,False,"Accepted","2025-11-07"
3369,1688,75757,True,"Accepted","2025-11-15"
3370,281,120474,True,"Extended","2025-09-21"
3371,8167,140466,True,"Rejected","2025-09-11"
3372,11715,147358,False,"Extended","2025-12-16"
3373,8025,110919,True,"Rejected","2025-08-22"
3374,1396,135812,False,"Extended","2025-10-21"
3375,9505,95244,False,"Accepted","2025-10-12"
3376,7651,143108,True,"Rejected","2025-08-15"
3377,2520,89380,True,"Accepted","2025-10-13"
3378,2181,112367,False,"Rejected","2025-09-07"
3379,26,77398,False,"Extended","2025-07-26"
3380,6394,75393,False,"Accepted","2025-12-24"
3381,9095,127090,False,"Rejected","2025-11-24"
3382,9786,113326,True,"Extended","2025-08-28"
3383,7647,114222,False,"Accepted","2025-08-20"
3384,7272,93048,False,"Accepted","2025-12-26"
3385,9920,148745,True,"Accepted","2025-11-19"
3386,3438,144919,False,"Rejected","2025-09-15"
3387,8013,117473,False,"Accepted","2025-10-01"
3388,1899,105452,False,"Rejected","2025-11-11"
3389,2201,118064,True,"Accepted","2025-10-07"
3390,2777,103088,False,"Accepted","2025-10-29"
3391,5403,125451,False,"Rejected","2025-09-19"
3392,2528,77271,False,"Rejected","2025-12-03"
3393,5919,79479,True,"Rejected","2025-11-22"
3394,4725,91094,False,"Extended","2025-08-13"
3395,7943,92783,True,"Rejected","2025-09-04"
3396,11983,126517,True,"Rejected","2026-01-02"
3397,3978,133054,True,"Rejected","2025-09-17"
3398,8175,93587,False,"Accepted","2025-11-10"
3399,8487,134686,True,"Accepted","2025-12-15"
3400,3143,70910,True,"Rejected","2025-12-27"
3401,8392,139052,False,"Rejected","2025-12-02"
3402,2626,121053,False,"Extended","2025-11-29"
3403,4224,87823,False,"Accepted","2026-01-13"
3404,8617,132614,False,"Extended","2025-08-14"
3405,1762,123522,False,"Rejected","2026-01-14"
3406,9490,108380,False,"Rejected","2025-12-07"
3407,7282,102036,False,"Extended","2025-09-24"
3408,3911,118667,False,"Accepted","2025-12-12"
3409,6146,103811,False,"Rejected","2025-08-19"
3410,7530,131524,True,"Extended","2025-12-13"
3411,342,139035,False,"Extended","2025-08-04"
3412,8283,71231,True,"Accepted","2025-12-01"
3413,11447,137527,False,"Extended","2025-09-16"
3414,9424,123279,False,"Accepted","2026-01-04"
3415,7538,77496,False,"Extended","2025-09-24"
3416,662,107044,False,"Rejected","2025-12-12"
3417,374,141824,True,"Extended","2025-12-30"
3418,791,130989,True,"Extended","2025-12-29"
3419,7655,75745,False,"Accepted","2025-11-12"
3420,11464,104988,False,"Rejected","2025-10-05"
3421,4284,78762,False,"Extended","2025-12-08"
3422,11880,121288,False,"Extended","2025-12-03"
3423,562,86092,False,"Accepted","2025-07-31"
3424,5293,103707,False,"Accepted","2026-01-19"
3425,10696,103093,False,"Rejected","2026-01-13"
3426,3269,121296,True,"Accepted","2025-09-09"
3427,6551,145571,False,"Extended","2025-09-15"
3428,2203,74755,False,"Accepted","2026-01-07"
3429,8080,73308,False,"Accepted","2025-08-04"
3430,6112,79545,False,"Accepted","2025-09-19"
3431,1083,118241,False,"Extended","2026-01-03"
3432,422,139965,False,"Rejected","2026-01-12"
3433,8066,126533,False,"Accepted","2025-11-29"
3434,8840,105592,True,"Rejected","2025-11-06"
3435,2206,135050,True,"Rejected","2025-11-23"
3436,1299,141426,False,"Accepted","2025-08-12"
3437,10343,86294,True,"Rejected","2025-11-25"
3438,10542,108830,True,"Rejected","2025-10-01"
3439,3497,126094,False,"Accepted","2025-08-15"
3440,113,92329,True,"Rejected","2025-11-24"
3441,7062,140457,False,"Extended","2025-08-03"
3442,6676,148046,False,"Accepted","2025-10-10"
3443,3237,129832,False,"Accepted","2025-10-22"
3444,11842,92240,False,"Accepted","2025-11-09"
3445,4029,92052,True,"Extended","2025-11-19"
3446,5199,74569,True,"Accepted","2025-08-24"
3447,8474,130971,False,"Accepted","2025-11-30"
3448,2859,146870,True,"Rejected","2025-08-27"
3449,1065,121718,False,"Extended","2025-12-07"
3450,1479,117421,False,"Extended","2026-01-09"
3451,782,101289,False,"Accepted","2025-08-22"
3452,7477,95803,False,"Accepted","2025-10-10"
3453,9811,123210,True,"Extended","2025-11-04"
3454,10808,119828,True,"Extended","2025-12-16"
3455,8185,130176,False,"Accepted","2025-09-16"
3456,5442,70591,False,"Rejected","2025-11-28"
3457,9436,83893,False,"Extended","2025-11-07"
3458,6715,141402,False,"Extended","2025-10-20"
3459,200,109741,True,"Accepted","2025-08-16"
3460,11643,71498,False,"Extended","2026-01-10"
3461,6253,86172,False,"Extended","2025-08-15"
3462,3337,107459,True,"Accepted","2025-12-20"
3463,8708,111913,True,"Accepted","2026-01-10"
3464,1065,92652,True,"Rejected","2025-07-31"
3465,9797,149084,True,"Extended","2025-09-21"
3466,6484,76382,False,"Extended","2025-08-07"
3467,11385,93500,False,"Extended","2025-11-05"
3468,4310,82832,False,"Extended","2025-11-15"
3469,10317,97712,True,"Accepted","2025-11-23"
3470,1423,119524,False,"Extended","2025-08-29"
3471,5078,88913,False,"Extended","2025-12-20"
3472,2454,122003,True,"Rejected","2026-01-13"
3473,2997,138156,False,"Extended","2025-10-31"
3474,9032,70596,False,"Extended","2025-12-01"
3475,6109,94534,True,"Rejected","2025-08-28"
3476,11384,101568,False,"Rejected","2025-10-06"
3477,3222,123252,True,"Accepted","2025-12-03"
3478,8061,96536,False,"Extended","2025-09-27"
3479,10308,100880,False,"Accepted","2025-11-29"
3480,11854,132205,True,"Extended","2025-08-01"
3481,7025,74605,True,"Rejected","2025-12-03"
3482,10259,119898,False,"Rejected","2025-11-26"
3483,7310,145132,False,"Accepted","2025-08-02"
3484,1358,105777,True,"Extended","2025-10-28"
3485,526,131340,False,"Extended","2025-10-01"
3486,5587,118182,True,"Rejected","2025-08-31"
3487,11724,89862,False,"Rejected","2026-01-04"
3488,2536,146726,True,"Extended","2026-01-07"
3489,11067,132933,False,"Accepted","2025-10-01"
3490,10797,140775,True,"Rejected","2026-01-14"
3491,7928,94616,False,"Extended","2025-12-31"
3492,2388,142028,False,"Accepted","2025-11-13"
3493,6574,111800,True,"Accepted","2025-08-24"
3494,1650,92434,False,"Accepted","2025-12-03"
3495,4220,107074,False,"Accepted","2025-11-27"
3496,11893,134604,False,"Extended","2025-12-12"
3497,11487,132241,False,"Accepted","2025-11-04"
3498,10642,126205,False,"Extended","2025-11-13"
3499,10151,104668,False,"Extended","2025-12-02"
3500,11308,120459,True,"Accepted","2025-09-06"
3501,2462,121310,False,"Rejected","2025-11-23"
3502,2573,119314,True,"Extended","2025-08-29"
3503,181,148743,True,"Rejected","2025-10-16"
3504,10350,134932,False,"Extended","2025-12-24"
3505,1410,90454,False,"Accepted","2025-08-24"
3506,4896,97186,False,"Accepted","2025-11-29"
3507,4404,71878,False,"Extended","2025-08-08"
3508,3948,117168,True,"Extended","2025-11-20"
3509,570,75620,False,"Extended","2025-08-20"
3510,9583,140763,True,"Rejected","2025-12-22"
3511,3,127202,True,"Accepted","2026-01-08"
3512,7092,78145,True,"Extended","2025-12-07"
3513,6338,93020,False,"Accepted","2025-12-16"
3514,9671,108206,False,"Extended","2025-10-24"
3515,7218,123818,False,"Rejected","2025-09-12"
3516,3408,80437,True,"Accepted","2025-08-31"
3517,1952,124057,False,"Accepted","2025-09-04"
3518,1152,104395,True,"Accepted","2025-12-28"
3519,795,85096,False,"Extended","2026-01-05"
3520,8988,110708,True,"Rejected","2025-11-07"
3521,9901,147432,True,"Rejected","2025-08-31"
3522,8585,130652,True,"Rejected","2026-01-16"
3523,1895,124529,True,"Accepted","2025-09-03"
3524,6230,138565,False,"Extended","2025-12-21"
3525,1959,105409,True,"Rejected","2025-12-24"
3526,8922,96048,True,"Extended","2025-12-05"
3527,6744,139300,True,"Extended","2025-11-06"
3528,9910,82009,False,"Extended","2025-10-07"
3529,9571,122603,True,"Accepted","2025-12-25"
3530,6277,85160,True,"Extended","2025-09-29"
3531,10233,106389,True,"Accepted","2025-10-27"
3532,865,132657,False,"Rejected","2025-10-16"
3533,9643,128030,False,"Accepted","2025-08-18"
3534,7534,121078,False,"Accepted","2025-10-13"
3535,11949,108236,True,"Extended","2025-08-15"
3536,4274,77587,True,"Extended","2025-10-20"
3537,7014,79297,False,"Extended","2025-08-16"
3538,1386,127824,False,"Rejected","2025-08-08"
3539,10687,76347,True,"Rejected","2025-08-01"
3540,1956,86359,False,"Rejected","2025-10-27"
3541,8879,146411,False,"Extended","2025-10-20"
3542,6029,121084,False,"Rejected","2025-10-03"
3543,1056,101224,True,"Accepted","2025-09-15"
3544,3039,131910,False,"Accepted","2025-12-03"
3545,99,129842,False,"Accepted","2025-12-28"
3546,5260,83620,True,"Accepted","2025-08-12"
3547,7006,113558,False,"Extended","2025-08-13"
3548,8914,73793,False,"Extended","2025-12-26"
3549,6238,116769,False,"Extended","2025-12-28"
3550,9685,148015,False,"Accepted","2025-07-27"
3551,10628,143669,True,"Accepted","2025-09-30"
3552,8487,81860,False,"Accepted","2025-12-29"
3553,12000,132074,True,"Extended","2025-09-05"
3554,9839,71088,False,"Extended","2025-12-15"
3555,5458,130449,True,"Extended","2026-01-19"
3556,11412,76985,True,"Accepted","2025-12-12"
3557,10645,143779,False,"Accepted","2025-09-02"
3558,11944,115349,False,"Accepted","2025-12-19"
3559,1476,114361,False,"Rejected","2025-11-11"
3560,5518,96278,False,"Accepted","2025-08-06"
3561,11160,106031,True,"Extended","2026-01-10"
3562,2284,135564,True,"Extended","2025-10-22"
3563,1688,141975,False,"Accepted","2025-11-23"
3564,9359,88307,False,"Extended","2025-08-29"
3565,8794,92593,True,"Rejected","2025-11-29"
3566,5659,141480,True,"Extended","2025-08-12"
3567,9123,81298,True,"Accepted","2025-09-21"
3568,10887,134403,True,"Rejected","2025-12-09"
3569,7541,73872,False,"Rejected","2025-12-16"
3570,3036,93660,False,"Accepted","2025-11-02"
3571,3540,86169,False,"Accepted","2025-10-20"
3572,9773,74746,True,"Rejected","2025-09-16"
3573,11916,72834,False,"Rejected","2025-10-18"
3574,7743,76648,False,"Rejected","2025-10-31"
3575,10665,110828,False,"Accepted","2025-07-31"
